"","common_name","sci_name","year","count","County"
"1659","Summer Tanager","Piranga rubra",2018,21,"Orange"
"1660","Summer Tanager","Piranga rubra",2019,31,"Orange"
"1661","Summer Tanager","Piranga rubra",2020,48,"Orange"
"1662","Summer Tanager","Piranga rubra",2021,28,"Orange"
"1663","Summer Tanager","Piranga rubra",2022,43,"Orange"
"1664","Summer Tanager","Piranga rubra",2023,17,"Orange"
"1665","Summer/Scarlet Tanager","Piranga rubra/olivacea",2021,1,"Orange"
"1666","Summer/Scarlet Tanager","Piranga rubra/olivacea",2022,1,"Orange"
"1667","Tree Swallow","Tachycineta bicolor",2010,0,"Orange"
"1668","Tree Swallow","Tachycineta bicolor",2013,2,"Orange"
"1669","Tree Swallow","Tachycineta bicolor",2018,2,"Orange"
"1670","Tree Swallow","Tachycineta bicolor",2019,2,"Orange"
"1671","Tree Swallow","Tachycineta bicolor",2021,1,"Orange"
"1672","Tree Swallow","Tachycineta bicolor",2022,1,"Orange"
"1673","Tree Swallow","Tachycineta bicolor",2023,3,"Orange"
"1674","Tufted Titmouse","Baeolophus bicolor",1999,159,"Orange"
"1675","Tufted Titmouse","Baeolophus bicolor",2000,155,"Orange"
"1676","Tufted Titmouse","Baeolophus bicolor",2001,165,"Orange"
"1677","Tufted Titmouse","Baeolophus bicolor",2002,137,"Orange"
"1678","Tufted Titmouse","Baeolophus bicolor",2003,146,"Orange"
"1679","Tufted Titmouse","Baeolophus bicolor",2004,170,"Orange"
"1680","Tufted Titmouse","Baeolophus bicolor",2005,122,"Orange"
"1681","Tufted Titmouse","Baeolophus bicolor",2006,141,"Orange"
"1682","Tufted Titmouse","Baeolophus bicolor",2007,108,"Orange"
"1683","Tufted Titmouse","Baeolophus bicolor",2008,166,"Orange"
"1684","Tufted Titmouse","Baeolophus bicolor",2009,114,"Orange"
"1685","Tufted Titmouse","Baeolophus bicolor",2010,84,"Orange"
"1686","Tufted Titmouse","Baeolophus bicolor",2011,142,"Orange"
"1687","Tufted Titmouse","Baeolophus bicolor",2012,157,"Orange"
"1688","Tufted Titmouse","Baeolophus bicolor",2013,124,"Orange"
"1689","Tufted Titmouse","Baeolophus bicolor",2014,111,"Orange"
"1690","Tufted Titmouse","Baeolophus bicolor",2015,148,"Orange"
"1691","Tufted Titmouse","Baeolophus bicolor",2016,118,"Orange"
"1692","Tufted Titmouse","Baeolophus bicolor",2017,171,"Orange"
"1693","Tufted Titmouse","Baeolophus bicolor",2018,124,"Orange"
"1694","Tufted Titmouse","Baeolophus bicolor",2019,154,"Orange"
"1695","Tufted Titmouse","Baeolophus bicolor",2020,124,"Orange"
"1696","Tufted Titmouse","Baeolophus bicolor",2021,135,"Orange"
"1697","Tufted Titmouse","Baeolophus bicolor",2022,116,"Orange"
"1698","Tufted Titmouse","Baeolophus bicolor",2023,150,"Orange"
"1699","Turkey Vulture","Cathartes aura",1999,3,"Orange"
"1700","Turkey Vulture","Cathartes aura",2000,11,"Orange"
"1701","Turkey Vulture","Cathartes aura",2001,4,"Orange"
"1702","Turkey Vulture","Cathartes aura",2002,17,"Orange"
"1703","Turkey Vulture","Cathartes aura",2003,9,"Orange"
"1704","Turkey Vulture","Cathartes aura",2004,14,"Orange"
"1705","Turkey Vulture","Cathartes aura",2005,4,"Orange"
"1706","Turkey Vulture","Cathartes aura",2006,3,"Orange"
"1707","Turkey Vulture","Cathartes aura",2007,12,"Orange"
"1708","Turkey Vulture","Cathartes aura",2008,4,"Orange"
"1709","Turkey Vulture","Cathartes aura",2009,6,"Orange"
"1710","Turkey Vulture","Cathartes aura",2010,7,"Orange"
"1711","Turkey Vulture","Cathartes aura",2011,3,"Orange"
"1712","Turkey Vulture","Cathartes aura",2012,23,"Orange"
"1713","Turkey Vulture","Cathartes aura",2013,17,"Orange"
"1714","Turkey Vulture","Cathartes aura",2014,2,"Orange"
"1715","Turkey Vulture","Cathartes aura",2015,8,"Orange"
"1716","Turkey Vulture","Cathartes aura",2016,4,"Orange"
"1717","Turkey Vulture","Cathartes aura",2017,6,"Orange"
"1718","Turkey Vulture","Cathartes aura",2018,8,"Orange"
"1719","Turkey Vulture","Cathartes aura",2019,6,"Orange"
"1720","Turkey Vulture","Cathartes aura",2020,2,"Orange"
"1721","Turkey Vulture","Cathartes aura",2021,8,"Orange"
"1722","Turkey Vulture","Cathartes aura",2022,2,"Orange"
"1723","Turkey Vulture","Cathartes aura",2023,5,"Orange"
"1724","Warbling Vireo","Vireo gilvus",2000,1,"Orange"
"1725","Warbling Vireo","Vireo gilvus",2001,2,"Orange"
"1726","Warbling Vireo","Vireo gilvus",2002,1,"Orange"
"1727","Warbling Vireo","Vireo gilvus",2003,1,"Orange"
"1728","Warbling Vireo","Vireo gilvus",2004,1,"Orange"
"1729","Warbling Vireo","Vireo gilvus",2005,1,"Orange"
"1730","Warbling Vireo","Vireo gilvus",2010,0,"Orange"
"1731","White-breasted Nuthatch","Sitta carolinensis",1999,16,"Orange"
"1732","White-breasted Nuthatch","Sitta carolinensis",2000,20,"Orange"
"1733","White-breasted Nuthatch","Sitta carolinensis",2001,24,"Orange"
"1734","White-breasted Nuthatch","Sitta carolinensis",2002,6,"Orange"
"1735","White-breasted Nuthatch","Sitta carolinensis",2003,12,"Orange"
"1736","White-breasted Nuthatch","Sitta carolinensis",2004,15,"Orange"
"1737","White-breasted Nuthatch","Sitta carolinensis",2005,16,"Orange"
"1738","White-breasted Nuthatch","Sitta carolinensis",2006,17,"Orange"
"1739","White-breasted Nuthatch","Sitta carolinensis",2007,14,"Orange"
"1740","White-breasted Nuthatch","Sitta carolinensis",2008,15,"Orange"
"1741","White-breasted Nuthatch","Sitta carolinensis",2009,12,"Orange"
"1742","White-breasted Nuthatch","Sitta carolinensis",2010,11,"Orange"
"1743","White-breasted Nuthatch","Sitta carolinensis",2011,15,"Orange"
"1744","White-breasted Nuthatch","Sitta carolinensis",2012,15,"Orange"
"1745","White-breasted Nuthatch","Sitta carolinensis",2013,10,"Orange"
"1746","White-breasted Nuthatch","Sitta carolinensis",2014,7,"Orange"
"1747","White-breasted Nuthatch","Sitta carolinensis",2015,7,"Orange"
"1748","White-breasted Nuthatch","Sitta carolinensis",2016,3,"Orange"
"1749","White-breasted Nuthatch","Sitta carolinensis",2017,7,"Orange"
"1750","White-breasted Nuthatch","Sitta carolinensis",2018,9,"Orange"
"1751","White-breasted Nuthatch","Sitta carolinensis",2019,13,"Orange"
"1752","White-breasted Nuthatch","Sitta carolinensis",2020,21,"Orange"
"1753","White-breasted Nuthatch","Sitta carolinensis",2021,15,"Orange"
"1754","White-breasted Nuthatch","Sitta carolinensis",2022,17,"Orange"
"1755","White-breasted Nuthatch","Sitta carolinensis",2023,22,"Orange"
"1756","White-eyed Vireo","Vireo griseus",1999,3,"Orange"
"1757","White-eyed Vireo","Vireo griseus",2000,3,"Orange"
"1758","White-eyed Vireo","Vireo griseus",2001,3,"Orange"
"1759","White-eyed Vireo","Vireo griseus",2002,4,"Orange"
"1760","White-eyed Vireo","Vireo griseus",2003,7,"Orange"
"1761","White-eyed Vireo","Vireo griseus",2004,1,"Orange"
"1762","White-eyed Vireo","Vireo griseus",2005,2,"Orange"
"1763","White-eyed Vireo","Vireo griseus",2006,6,"Orange"
"1764","White-eyed Vireo","Vireo griseus",2007,9,"Orange"
"1765","White-eyed Vireo","Vireo griseus",2008,7,"Orange"
"1766","White-eyed Vireo","Vireo griseus",2009,4,"Orange"
"1767","White-eyed Vireo","Vireo griseus",2010,2,"Orange"
"1768","White-eyed Vireo","Vireo griseus",2011,4,"Orange"
"1769","White-eyed Vireo","Vireo griseus",2012,6,"Orange"
"1770","White-eyed Vireo","Vireo griseus",2013,6,"Orange"
"1771","White-eyed Vireo","Vireo griseus",2014,4,"Orange"
"1772","White-eyed Vireo","Vireo griseus",2015,1,"Orange"
"1773","White-eyed Vireo","Vireo griseus",2016,5,"Orange"
"1774","White-eyed Vireo","Vireo griseus",2017,5,"Orange"
"1775","White-eyed Vireo","Vireo griseus",2018,5,"Orange"
"1776","White-eyed Vireo","Vireo griseus",2019,8,"Orange"
"1777","White-eyed Vireo","Vireo griseus",2020,10,"Orange"
"1778","White-eyed Vireo","Vireo griseus",2021,10,"Orange"
"1779","White-eyed Vireo","Vireo griseus",2022,14,"Orange"
"1780","White-eyed Vireo","Vireo griseus",2023,18,"Orange"
"1781","Wild Turkey","Meleagris gallopavo",2000,1,"Orange"
"1782","Wild Turkey","Meleagris gallopavo",2002,3,"Orange"
"1783","Wild Turkey","Meleagris gallopavo",2006,2,"Orange"
"1784","Wild Turkey","Meleagris gallopavo",2007,2,"Orange"
"1785","Wild Turkey","Meleagris gallopavo",2008,3,"Orange"
"1786","Wild Turkey","Meleagris gallopavo",2009,2,"Orange"
"1787","Wild Turkey","Meleagris gallopavo",2010,2,"Orange"
"1788","Wild Turkey","Meleagris gallopavo",2011,3,"Orange"
"1789","Wild Turkey","Meleagris gallopavo",2012,6,"Orange"
"1790","Wild Turkey","Meleagris gallopavo",2013,1,"Orange"
"1791","Wild Turkey","Meleagris gallopavo",2014,5,"Orange"
"1792","Wild Turkey","Meleagris gallopavo",2015,3,"Orange"
"1793","Wild Turkey","Meleagris gallopavo",2016,1,"Orange"
"1794","Wild Turkey","Meleagris gallopavo",2017,11,"Orange"
"1795","Wild Turkey","Meleagris gallopavo",2018,1,"Orange"
"1796","Wild Turkey","Meleagris gallopavo",2019,1,"Orange"
"1797","Wild Turkey","Meleagris gallopavo",2020,2,"Orange"
"1798","Wild Turkey","Meleagris gallopavo",2021,3,"Orange"
"1799","Wild Turkey","Meleagris gallopavo",2022,1,"Orange"
"1800","Wild Turkey","Meleagris gallopavo",2023,2,"Orange"
"1801","Willow Flycatcher","Empidonax traillii",2002,1,"Orange"
"1802","Wood Thrush","Hylocichla mustelina",1999,79,"Orange"
"1803","Wood Thrush","Hylocichla mustelina",2000,77,"Orange"
"1804","Wood Thrush","Hylocichla mustelina",2001,90,"Orange"
"1805","Wood Thrush","Hylocichla mustelina",2002,73,"Orange"
"1806","Wood Thrush","Hylocichla mustelina",2003,60,"Orange"
"1807","Wood Thrush","Hylocichla mustelina",2004,61,"Orange"
"1808","Wood Thrush","Hylocichla mustelina",2005,62,"Orange"
"1809","Wood Thrush","Hylocichla mustelina",2006,46,"Orange"
"1810","Wood Thrush","Hylocichla mustelina",2007,66,"Orange"
"1811","Wood Thrush","Hylocichla mustelina",2008,44,"Orange"
"1812","Wood Thrush","Hylocichla mustelina",2009,38,"Orange"
"1813","Wood Thrush","Hylocichla mustelina",2010,25,"Orange"
"1814","Wood Thrush","Hylocichla mustelina",2011,21,"Orange"
"1815","Wood Thrush","Hylocichla mustelina",2012,25,"Orange"
"1816","Wood Thrush","Hylocichla mustelina",2013,14,"Orange"
"1817","Wood Thrush","Hylocichla mustelina",2014,28,"Orange"
"1818","Wood Thrush","Hylocichla mustelina",2015,32,"Orange"
"1819","Wood Thrush","Hylocichla mustelina",2016,21,"Orange"
"1820","Wood Thrush","Hylocichla mustelina",2017,22,"Orange"
"1821","Wood Thrush","Hylocichla mustelina",2018,12,"Orange"
"1822","Wood Thrush","Hylocichla mustelina",2019,31,"Orange"
"1823","Wood Thrush","Hylocichla mustelina",2020,17,"Orange"
"1824","Wood Thrush","Hylocichla mustelina",2021,25,"Orange"
"1825","Wood Thrush","Hylocichla mustelina",2022,17,"Orange"
"1826","Wood Thrush","Hylocichla mustelina",2023,10,"Orange"
"1827","Yellow Warbler","Setophaga petechia",2007,1,"Orange"
"1828","Yellow Warbler","Setophaga petechia",2010,0,"Orange"
"1829","Yellow Warbler","Setophaga petechia",2017,1,"Orange"
"1830","Yellow-billed Cuckoo","Coccyzus americanus",1999,5,"Orange"
"1831","Yellow-billed Cuckoo","Coccyzus americanus",2000,4,"Orange"
"1832","Yellow-billed Cuckoo","Coccyzus americanus",2001,8,"Orange"
"1833","Yellow-billed Cuckoo","Coccyzus americanus",2002,2,"Orange"
"1834","Yellow-billed Cuckoo","Coccyzus americanus",2003,4,"Orange"
"1835","Yellow-billed Cuckoo","Coccyzus americanus",2004,26,"Orange"
"1836","Yellow-billed Cuckoo","Coccyzus americanus",2005,12,"Orange"
"1837","Yellow-billed Cuckoo","Coccyzus americanus",2006,46,"Orange"
"1838","Yellow-billed Cuckoo","Coccyzus americanus",2007,9,"Orange"
"1839","Yellow-billed Cuckoo","Coccyzus americanus",2008,4,"Orange"
"1840","Yellow-billed Cuckoo","Coccyzus americanus",2009,8,"Orange"
"1841","Yellow-billed Cuckoo","Coccyzus americanus",2010,3,"Orange"
"1842","Yellow-billed Cuckoo","Coccyzus americanus",2011,26,"Orange"
"1843","Yellow-billed Cuckoo","Coccyzus americanus",2012,12,"Orange"
"1844","Yellow-billed Cuckoo","Coccyzus americanus",2013,17,"Orange"
"1845","Yellow-billed Cuckoo","Coccyzus americanus",2014,12,"Orange"
"1846","Yellow-billed Cuckoo","Coccyzus americanus",2015,16,"Orange"
"1847","Yellow-billed Cuckoo","Coccyzus americanus",2016,12,"Orange"
"1848","Yellow-billed Cuckoo","Coccyzus americanus",2017,12,"Orange"
"1849","Yellow-billed Cuckoo","Coccyzus americanus",2018,13,"Orange"
"1850","Yellow-billed Cuckoo","Coccyzus americanus",2019,39,"Orange"
"1851","Yellow-billed Cuckoo","Coccyzus americanus",2020,2,"Orange"
"1852","Yellow-billed Cuckoo","Coccyzus americanus",2021,4,"Orange"
"1853","Yellow-billed Cuckoo","Coccyzus americanus",2022,14,"Orange"
"1854","Yellow-billed Cuckoo","Coccyzus americanus",2023,6,"Orange"
"1855","Yellow-breasted Chat","Icteria virens",1999,10,"Orange"
"1856","Yellow-breasted Chat","Icteria virens",2000,13,"Orange"
"1857","Yellow-breasted Chat","Icteria virens",2001,15,"Orange"
"1858","Yellow-breasted Chat","Icteria virens",2002,18,"Orange"
"1859","Yellow-breasted Chat","Icteria virens",2003,12,"Orange"
"1860","Yellow-breasted Chat","Icteria virens",2004,15,"Orange"
"1861","Yellow-breasted Chat","Icteria virens",2005,19,"Orange"
"1862","Yellow-breasted Chat","Icteria virens",2006,23,"Orange"
"1863","Yellow-breasted Chat","Icteria virens",2007,26,"Orange"
"1864","Yellow-breasted Chat","Icteria virens",2008,29,"Orange"
"1865","Yellow-breasted Chat","Icteria virens",2009,24,"Orange"
"1866","Yellow-breasted Chat","Icteria virens",2010,9,"Orange"
"1867","Yellow-breasted Chat","Icteria virens",2011,21,"Orange"
"1868","Yellow-breasted Chat","Icteria virens",2012,21,"Orange"
"1869","Yellow-breasted Chat","Icteria virens",2013,10,"Orange"
"1870","Yellow-breasted Chat","Icteria virens",2014,15,"Orange"
"1871","Yellow-breasted Chat","Icteria virens",2015,13,"Orange"
"1872","Yellow-breasted Chat","Icteria virens",2016,11,"Orange"
"1873","Yellow-breasted Chat","Icteria virens",2017,13,"Orange"
"1874","Yellow-breasted Chat","Icteria virens",2018,3,"Orange"
"1875","Yellow-breasted Chat","Icteria virens",2019,7,"Orange"
"1876","Yellow-breasted Chat","Icteria virens",2020,8,"Orange"
"1877","Yellow-breasted Chat","Icteria virens",2021,5,"Orange"
"1878","Yellow-breasted Chat","Icteria virens",2022,6,"Orange"
"1879","Yellow-breasted Chat","Icteria virens",2023,10,"Orange"
"1880","Yellow-throated Vireo","Vireo flavifrons",1999,2,"Orange"
"1881","Yellow-throated Vireo","Vireo flavifrons",2000,2,"Orange"
"1882","Yellow-throated Vireo","Vireo flavifrons",2001,3,"Orange"
"1883","Yellow-throated Vireo","Vireo flavifrons",2002,3,"Orange"
"1884","Yellow-throated Vireo","Vireo flavifrons",2003,18,"Orange"
"1885","Yellow-throated Vireo","Vireo flavifrons",2004,8,"Orange"
"1886","Yellow-throated Vireo","Vireo flavifrons",2005,7,"Orange"
"1887","Yellow-throated Vireo","Vireo flavifrons",2006,5,"Orange"
"1888","Yellow-throated Vireo","Vireo flavifrons",2007,6,"Orange"
"1889","Yellow-throated Vireo","Vireo flavifrons",2008,8,"Orange"
"1890","Yellow-throated Vireo","Vireo flavifrons",2009,5,"Orange"
"1891","Yellow-throated Vireo","Vireo flavifrons",2010,4,"Orange"
"1892","Yellow-throated Vireo","Vireo flavifrons",2012,4,"Orange"
"1893","Yellow-throated Vireo","Vireo flavifrons",2013,2,"Orange"
"1894","Yellow-throated Vireo","Vireo flavifrons",2014,1,"Orange"
"1895","Yellow-throated Vireo","Vireo flavifrons",2015,1,"Orange"
"1896","Yellow-throated Vireo","Vireo flavifrons",2016,1,"Orange"
"1897","Yellow-throated Vireo","Vireo flavifrons",2017,3,"Orange"
"1898","Yellow-throated Vireo","Vireo flavifrons",2019,6,"Orange"
"1899","Yellow-throated Vireo","Vireo flavifrons",2020,4,"Orange"
"1900","Yellow-throated Vireo","Vireo flavifrons",2021,1,"Orange"
"1901","Yellow-throated Vireo","Vireo flavifrons",2022,5,"Orange"
"1902","Yellow-throated Vireo","Vireo flavifrons",2023,3,"Orange"
"1903","Yellow-throated Warbler","Setophaga dominica",1999,3,"Orange"
"1904","Yellow-throated Warbler","Setophaga dominica",2000,1,"Orange"
"1905","Yellow-throated Warbler","Setophaga dominica",2001,1,"Orange"
"1906","Yellow-throated Warbler","Setophaga dominica",2002,4,"Orange"
"1907","Yellow-throated Warbler","Setophaga dominica",2003,2,"Orange"
"1908","Yellow-throated Warbler","Setophaga dominica",2004,1,"Orange"
"1909","Yellow-throated Warbler","Setophaga dominica",2005,2,"Orange"
"1910","Yellow-throated Warbler","Setophaga dominica",2006,3,"Orange"
"1911","Yellow-throated Warbler","Setophaga dominica",2007,3,"Orange"
"1912","Yellow-throated Warbler","Setophaga dominica",2008,2,"Orange"
"1913","Yellow-throated Warbler","Setophaga dominica",2009,1,"Orange"
"1914","Yellow-throated Warbler","Setophaga dominica",2010,2,"Orange"
"1915","Yellow-throated Warbler","Setophaga dominica",2011,2,"Orange"
"1916","Yellow-throated Warbler","Setophaga dominica",2012,4,"Orange"
"1917","Yellow-throated Warbler","Setophaga dominica",2013,2,"Orange"
"1918","Yellow-throated Warbler","Setophaga dominica",2014,2,"Orange"
"1919","Yellow-throated Warbler","Setophaga dominica",2015,3,"Orange"
"1920","Yellow-throated Warbler","Setophaga dominica",2017,4,"Orange"
"1921","Yellow-throated Warbler","Setophaga dominica",2018,2,"Orange"
"1922","Yellow-throated Warbler","Setophaga dominica",2019,8,"Orange"
"1923","Yellow-throated Warbler","Setophaga dominica",2020,6,"Orange"
"1924","Yellow-throated Warbler","Setophaga dominica",2021,4,"Orange"
"1925","Yellow-throated Warbler","Setophaga dominica",2022,8,"Orange"
"1926","Yellow-throated Warbler","Setophaga dominica",2023,12,"Orange"
