"","common_name","sci_name","year","route_num","mbbs_county","count","Percent_change_from_previous_year"
"33","Acadian Flycatcher","Empidonax virescens",2005,1,"chatham",1,0
"34","Acadian Flycatcher","Empidonax virescens",2005,2,"chatham",1,0
"35","Acadian Flycatcher","Empidonax virescens",2005,3,"chatham",1,0
"36","Acadian Flycatcher","Empidonax virescens",2005,4,"chatham",2,100
"37","Acadian Flycatcher","Empidonax virescens",2005,7,"chatham",1,-50
"38","Acadian Flycatcher","Empidonax virescens",2005,8,"chatham",1,0
"39","Acadian Flycatcher","Empidonax virescens",2005,9,"chatham",5,400
"40","Acadian Flycatcher","Empidonax virescens",2005,10,"chatham",1,-80
"41","Acadian Flycatcher","Empidonax virescens",2005,11,"chatham",1,0
"42","Acadian Flycatcher","Empidonax virescens",2005,12,"chatham",1,0
"43","Acadian Flycatcher","Empidonax virescens",2006,2,"chatham",2,100
"44","Acadian Flycatcher","Empidonax virescens",2006,7,"chatham",2,0
"45","Acadian Flycatcher","Empidonax virescens",2006,9,"chatham",1,-50
"46","Acadian Flycatcher","Empidonax virescens",2007,1,"chatham",1,0
"47","Acadian Flycatcher","Empidonax virescens",2007,2,"chatham",2,100
"48","Acadian Flycatcher","Empidonax virescens",2007,4,"chatham",3,50
"49","Acadian Flycatcher","Empidonax virescens",2007,8,"chatham",1,-66.6666666666667
"50","Acadian Flycatcher","Empidonax virescens",2007,9,"chatham",2,100
"51","Acadian Flycatcher","Empidonax virescens",2007,12,"chatham",1,-50
"52","Acadian Flycatcher","Empidonax virescens",2007,13,"chatham",1,0
"53","Acadian Flycatcher","Empidonax virescens",2008,1,"chatham",1,0
"54","Acadian Flycatcher","Empidonax virescens",2008,3,"chatham",1,0
"55","Acadian Flycatcher","Empidonax virescens",2008,7,"chatham",3,200
"56","Acadian Flycatcher","Empidonax virescens",2008,9,"chatham",4,33.3333333333333
"57","Acadian Flycatcher","Empidonax virescens",2009,2,"chatham",1,-75
"58","Acadian Flycatcher","Empidonax virescens",2009,3,"chatham",1,0
"59","Acadian Flycatcher","Empidonax virescens",2009,6,"chatham",1,0
"60","Acadian Flycatcher","Empidonax virescens",2009,7,"chatham",1,0
"61","Acadian Flycatcher","Empidonax virescens",2009,8,"chatham",1,0
"62","Acadian Flycatcher","Empidonax virescens",2009,9,"chatham",1,0
"63","Acadian Flycatcher","Empidonax virescens",2010,1,"chatham",0,-100
"64","Acadian Flycatcher","Empidonax virescens",2010,2,"chatham",3,Inf
"65","Acadian Flycatcher","Empidonax virescens",2010,3,"chatham",3,0
"66","Acadian Flycatcher","Empidonax virescens",2010,4,"chatham",2,-33.3333333333333
"67","Acadian Flycatcher","Empidonax virescens",2010,5,"chatham",1,-50
"68","Acadian Flycatcher","Empidonax virescens",2010,6,"chatham",0,-100
"69","Acadian Flycatcher","Empidonax virescens",2010,13,"chatham",2,Inf
"70","Acadian Flycatcher","Empidonax virescens",2011,1,"chatham",2,0
"71","Acadian Flycatcher","Empidonax virescens",2011,2,"chatham",2,0
"72","Acadian Flycatcher","Empidonax virescens",2011,4,"chatham",1,-50
"73","Acadian Flycatcher","Empidonax virescens",2011,5,"chatham",1,0
"74","Acadian Flycatcher","Empidonax virescens",2011,7,"chatham",3,200
"75","Acadian Flycatcher","Empidonax virescens",2011,8,"chatham",1,-66.6666666666667
"76","Acadian Flycatcher","Empidonax virescens",2011,9,"chatham",1,0
"77","Acadian Flycatcher","Empidonax virescens",2012,1,"chatham",3,200
"78","Acadian Flycatcher","Empidonax virescens",2012,2,"chatham",2,-33.3333333333333
"79","Acadian Flycatcher","Empidonax virescens",2012,3,"chatham",3,50
"80","Acadian Flycatcher","Empidonax virescens",2012,7,"chatham",1,-66.6666666666667
"81","Acadian Flycatcher","Empidonax virescens",2012,10,"chatham",1,0
"82","Acadian Flycatcher","Empidonax virescens",2012,13,"chatham",1,0
"83","Acadian Flycatcher","Empidonax virescens",2013,1,"chatham",1,0
"84","Acadian Flycatcher","Empidonax virescens",2013,4,"chatham",2,100
"85","Acadian Flycatcher","Empidonax virescens",2013,5,"chatham",1,-50
"86","Acadian Flycatcher","Empidonax virescens",2013,7,"chatham",1,0
"87","Acadian Flycatcher","Empidonax virescens",2013,8,"chatham",1,0
"88","Acadian Flycatcher","Empidonax virescens",2013,9,"chatham",3,200
"89","Acadian Flycatcher","Empidonax virescens",2013,10,"chatham",2,-33.3333333333333
"90","Acadian Flycatcher","Empidonax virescens",2014,1,"chatham",5,150
"91","Acadian Flycatcher","Empidonax virescens",2014,3,"chatham",2,-60
"92","Acadian Flycatcher","Empidonax virescens",2014,4,"chatham",1,-50
"93","Acadian Flycatcher","Empidonax virescens",2014,7,"chatham",2,100
"94","Acadian Flycatcher","Empidonax virescens",2014,9,"chatham",5,150
"95","Acadian Flycatcher","Empidonax virescens",2015,1,"chatham",5,0
"96","Acadian Flycatcher","Empidonax virescens",2015,2,"chatham",3,-40
"97","Acadian Flycatcher","Empidonax virescens",2015,3,"chatham",1,-66.6666666666667
"98","Acadian Flycatcher","Empidonax virescens",2015,4,"chatham",1,0
"99","Acadian Flycatcher","Empidonax virescens",2015,5,"chatham",1,0
"100","Acadian Flycatcher","Empidonax virescens",2015,7,"chatham",1,0
"101","Acadian Flycatcher","Empidonax virescens",2015,8,"chatham",1,0
"102","Acadian Flycatcher","Empidonax virescens",2015,9,"chatham",9,800
"103","Acadian Flycatcher","Empidonax virescens",2016,1,"chatham",1,-88.8888888888889
"104","Acadian Flycatcher","Empidonax virescens",2016,4,"chatham",0,-100
"105","Acadian Flycatcher","Empidonax virescens",2016,5,"chatham",2,Inf
"106","Acadian Flycatcher","Empidonax virescens",2016,7,"chatham",2,0
"107","Acadian Flycatcher","Empidonax virescens",2016,8,"chatham",1,-50
"108","Acadian Flycatcher","Empidonax virescens",2016,9,"chatham",5,400
"109","Acadian Flycatcher","Empidonax virescens",2016,10,"chatham",1,-80
"110","Acadian Flycatcher","Empidonax virescens",2017,1,"chatham",4,300
"111","Acadian Flycatcher","Empidonax virescens",2017,2,"chatham",1,-75
"112","Acadian Flycatcher","Empidonax virescens",2017,4,"chatham",3,200
"113","Acadian Flycatcher","Empidonax virescens",2017,7,"chatham",7,133.333333333333
"114","Acadian Flycatcher","Empidonax virescens",2017,8,"chatham",1,-85.7142857142857
"115","Acadian Flycatcher","Empidonax virescens",2017,9,"chatham",1,0
"116","Acadian Flycatcher","Empidonax virescens",2017,12,"chatham",1,0
"117","Acadian Flycatcher","Empidonax virescens",2018,1,"chatham",5,400
"118","Acadian Flycatcher","Empidonax virescens",2018,2,"chatham",1,-80
"119","Acadian Flycatcher","Empidonax virescens",2018,3,"chatham",1,0
"120","Acadian Flycatcher","Empidonax virescens",2018,4,"chatham",2,100
"121","Acadian Flycatcher","Empidonax virescens",2018,5,"chatham",1,-50
"122","Acadian Flycatcher","Empidonax virescens",2018,7,"chatham",5,400
"123","Acadian Flycatcher","Empidonax virescens",2018,9,"chatham",4,-20
"124","Acadian Flycatcher","Empidonax virescens",2018,10,"chatham",1,-75
"125","Acadian Flycatcher","Empidonax virescens",2019,1,"chatham",1,0
"126","Acadian Flycatcher","Empidonax virescens",2019,2,"chatham",3,200
"127","Acadian Flycatcher","Empidonax virescens",2019,3,"chatham",1,-66.6666666666667
"128","Acadian Flycatcher","Empidonax virescens",2019,4,"chatham",1,0
"129","Acadian Flycatcher","Empidonax virescens",2019,7,"chatham",4,300
"130","Acadian Flycatcher","Empidonax virescens",2019,8,"chatham",8,100
"131","Acadian Flycatcher","Empidonax virescens",2019,9,"chatham",2,-75
"132","Acadian Flycatcher","Empidonax virescens",2019,10,"chatham",1,-50
"133","Acadian Flycatcher","Empidonax virescens",2019,12,"chatham",2,100
"134","Acadian Flycatcher","Empidonax virescens",2019,13,"chatham",2,0
"135","Acadian Flycatcher","Empidonax virescens",2020,1,"chatham",1,-50
"136","Acadian Flycatcher","Empidonax virescens",2020,2,"chatham",2,100
"137","Acadian Flycatcher","Empidonax virescens",2020,3,"chatham",2,0
"138","Acadian Flycatcher","Empidonax virescens",2020,4,"chatham",2,0
"139","Acadian Flycatcher","Empidonax virescens",2020,7,"chatham",6,200
"140","Acadian Flycatcher","Empidonax virescens",2020,8,"chatham",4,-33.3333333333333
"141","Acadian Flycatcher","Empidonax virescens",2020,9,"chatham",7,75
"142","Acadian Flycatcher","Empidonax virescens",2020,11,"chatham",4,-42.8571428571429
"143","Acadian Flycatcher","Empidonax virescens",2020,12,"chatham",3,-25
"144","Acadian Flycatcher","Empidonax virescens",2020,14,"chatham",3,0
"145","Acadian Flycatcher","Empidonax virescens",2021,1,"chatham",7,133.333333333333
"146","Acadian Flycatcher","Empidonax virescens",2021,3,"chatham",1,-85.7142857142857
"147","Acadian Flycatcher","Empidonax virescens",2021,4,"chatham",1,0
"148","Acadian Flycatcher","Empidonax virescens",2021,7,"chatham",5,400
"149","Acadian Flycatcher","Empidonax virescens",2021,8,"chatham",8,60
"150","Acadian Flycatcher","Empidonax virescens",2021,9,"chatham",6,-25
"151","Acadian Flycatcher","Empidonax virescens",2022,1,"chatham",1,-83.3333333333333
"152","Acadian Flycatcher","Empidonax virescens",2022,2,"chatham",3,200
"153","Acadian Flycatcher","Empidonax virescens",2022,3,"chatham",2,-33.3333333333333
"154","Acadian Flycatcher","Empidonax virescens",2022,4,"chatham",6,200
"155","Acadian Flycatcher","Empidonax virescens",2022,5,"chatham",2,-66.6666666666667
"156","Acadian Flycatcher","Empidonax virescens",2022,6,"chatham",2,0
"157","Acadian Flycatcher","Empidonax virescens",2022,7,"chatham",4,100
"158","Acadian Flycatcher","Empidonax virescens",2022,8,"chatham",8,100
"159","Acadian Flycatcher","Empidonax virescens",2022,9,"chatham",5,-37.5
"160","Acadian Flycatcher","Empidonax virescens",2022,10,"chatham",1,-80
"161","Acadian Flycatcher","Empidonax virescens",2022,11,"chatham",2,100
"162","Acadian Flycatcher","Empidonax virescens",2022,12,"chatham",2,0
"163","Acadian Flycatcher","Empidonax virescens",2023,1,"chatham",2,0
"164","Acadian Flycatcher","Empidonax virescens",2023,2,"chatham",1,-50
"165","Acadian Flycatcher","Empidonax virescens",2023,3,"chatham",1,0
"166","Acadian Flycatcher","Empidonax virescens",2023,4,"chatham",3,200
"167","Acadian Flycatcher","Empidonax virescens",2023,5,"chatham",1,-66.6666666666667
"168","Acadian Flycatcher","Empidonax virescens",2023,6,"chatham",1,0
"169","Acadian Flycatcher","Empidonax virescens",2023,7,"chatham",8,700
"170","Acadian Flycatcher","Empidonax virescens",2023,8,"chatham",2,-75
"171","Acadian Flycatcher","Empidonax virescens",2023,9,"chatham",2,0
"172","Acadian Flycatcher","Empidonax virescens",2023,10,"chatham",3,50
"173","Acadian Flycatcher","Empidonax virescens",2023,11,"chatham",5,66.6666666666667
"174","Acadian Flycatcher","Empidonax virescens",2023,12,"chatham",1,-80
"175","Acadian Flycatcher","Empidonax virescens",2023,14,"chatham",2,100
"176","American Crow","Corvus brachyrhynchos",2000,1,"chatham",27,NA
"177","American Crow","Corvus brachyrhynchos",2000,2,"chatham",16,NA
"178","American Crow","Corvus brachyrhynchos",2000,3,"chatham",16,NA
"179","American Crow","Corvus brachyrhynchos",2000,4,"chatham",30,NA
"180","American Crow","Corvus brachyrhynchos",2000,5,"chatham",27,NA
"181","American Crow","Corvus brachyrhynchos",2000,6,"chatham",53,NA
"182","American Crow","Corvus brachyrhynchos",2000,8,"chatham",33,NA
"183","American Crow","Corvus brachyrhynchos",2000,9,"chatham",21,NA
"184","American Crow","Corvus brachyrhynchos",2000,10,"chatham",12,NA
"185","American Crow","Corvus brachyrhynchos",2000,11,"chatham",35,NA
"186","American Crow","Corvus brachyrhynchos",2000,12,"chatham",32,NA
"187","American Crow","Corvus brachyrhynchos",2000,13,"chatham",29,NA
"188","American Crow","Corvus brachyrhynchos",2000,14,"chatham",27,NA
"189","American Crow","Corvus brachyrhynchos",2001,1,"chatham",21,-22.2222222222222
"190","American Crow","Corvus brachyrhynchos",2001,2,"chatham",49,133.333333333333
"191","American Crow","Corvus brachyrhynchos",2001,3,"chatham",12,-75.5102040816327
"192","American Crow","Corvus brachyrhynchos",2001,4,"chatham",33,175
"193","American Crow","Corvus brachyrhynchos",2001,5,"chatham",31,-6.06060606060606
"194","American Crow","Corvus brachyrhynchos",2001,6,"chatham",36,16.1290322580645
"195","American Crow","Corvus brachyrhynchos",2001,7,"chatham",22,-38.8888888888889
"196","American Crow","Corvus brachyrhynchos",2001,8,"chatham",54,145.454545454545
"197","American Crow","Corvus brachyrhynchos",2001,9,"chatham",41,-24.0740740740741
"198","American Crow","Corvus brachyrhynchos",2001,10,"chatham",22,-46.3414634146341
"199","American Crow","Corvus brachyrhynchos",2001,11,"chatham",37,68.1818181818182
"200","American Crow","Corvus brachyrhynchos",2001,12,"chatham",22,-40.5405405405405
"201","American Crow","Corvus brachyrhynchos",2001,13,"chatham",30,36.3636363636364
"202","American Crow","Corvus brachyrhynchos",2001,14,"chatham",26,-13.3333333333333
"203","American Crow","Corvus brachyrhynchos",2002,1,"chatham",44,69.2307692307692
"204","American Crow","Corvus brachyrhynchos",2002,2,"chatham",16,-63.6363636363636
"205","American Crow","Corvus brachyrhynchos",2002,3,"chatham",10,-37.5
"206","American Crow","Corvus brachyrhynchos",2002,4,"chatham",25,150
"207","American Crow","Corvus brachyrhynchos",2002,5,"chatham",16,-36
"208","American Crow","Corvus brachyrhynchos",2002,6,"chatham",44,175
"209","American Crow","Corvus brachyrhynchos",2002,7,"chatham",23,-47.7272727272727
"210","American Crow","Corvus brachyrhynchos",2002,8,"chatham",28,21.7391304347826
"211","American Crow","Corvus brachyrhynchos",2002,9,"chatham",21,-25
"212","American Crow","Corvus brachyrhynchos",2002,10,"chatham",18,-14.2857142857143
"213","American Crow","Corvus brachyrhynchos",2002,11,"chatham",36,100
"214","American Crow","Corvus brachyrhynchos",2002,12,"chatham",14,-61.1111111111111
"215","American Crow","Corvus brachyrhynchos",2002,13,"chatham",44,214.285714285714
"216","American Crow","Corvus brachyrhynchos",2002,14,"chatham",26,-40.9090909090909
"217","American Crow","Corvus brachyrhynchos",2003,1,"chatham",44,69.2307692307692
"218","American Crow","Corvus brachyrhynchos",2003,2,"chatham",11,-75
"219","American Crow","Corvus brachyrhynchos",2003,3,"chatham",18,63.6363636363636
"220","American Crow","Corvus brachyrhynchos",2003,4,"chatham",33,83.3333333333333
"221","American Crow","Corvus brachyrhynchos",2003,5,"chatham",35,6.06060606060606
"222","American Crow","Corvus brachyrhynchos",2003,6,"chatham",31,-11.4285714285714
"223","American Crow","Corvus brachyrhynchos",2003,7,"chatham",29,-6.45161290322581
"224","American Crow","Corvus brachyrhynchos",2003,8,"chatham",47,62.0689655172414
"225","American Crow","Corvus brachyrhynchos",2003,9,"chatham",26,-44.6808510638298
"226","American Crow","Corvus brachyrhynchos",2003,10,"chatham",20,-23.0769230769231
"227","American Crow","Corvus brachyrhynchos",2003,11,"chatham",36,80
"228","American Crow","Corvus brachyrhynchos",2003,12,"chatham",16,-55.5555555555556
"229","American Crow","Corvus brachyrhynchos",2003,13,"chatham",34,112.5
"230","American Crow","Corvus brachyrhynchos",2003,14,"chatham",10,-70.5882352941177
"231","American Crow","Corvus brachyrhynchos",2004,1,"chatham",18,80
"232","American Crow","Corvus brachyrhynchos",2004,2,"chatham",14,-22.2222222222222
"233","American Crow","Corvus brachyrhynchos",2004,3,"chatham",11,-21.4285714285714
"234","American Crow","Corvus brachyrhynchos",2004,4,"chatham",36,227.272727272727
"235","American Crow","Corvus brachyrhynchos",2004,5,"chatham",22,-38.8888888888889
"236","American Crow","Corvus brachyrhynchos",2004,6,"chatham",36,63.6363636363636
"237","American Crow","Corvus brachyrhynchos",2004,7,"chatham",17,-52.7777777777778
"238","American Crow","Corvus brachyrhynchos",2004,8,"chatham",54,217.647058823529
"239","American Crow","Corvus brachyrhynchos",2004,10,"chatham",22,-59.2592592592593
"240","American Crow","Corvus brachyrhynchos",2004,12,"chatham",31,40.9090909090909
"241","American Crow","Corvus brachyrhynchos",2004,13,"chatham",36,16.1290322580645
"242","American Crow","Corvus brachyrhynchos",2004,14,"chatham",15,-58.3333333333333
"243","American Crow","Corvus brachyrhynchos",2005,1,"chatham",23,53.3333333333333
"244","American Crow","Corvus brachyrhynchos",2005,2,"chatham",15,-34.7826086956522
"245","American Crow","Corvus brachyrhynchos",2005,3,"chatham",16,6.66666666666667
"246","American Crow","Corvus brachyrhynchos",2005,4,"chatham",27,68.75
"247","American Crow","Corvus brachyrhynchos",2005,5,"chatham",18,-33.3333333333333
"248","American Crow","Corvus brachyrhynchos",2005,6,"chatham",27,50
"249","American Crow","Corvus brachyrhynchos",2005,7,"chatham",33,22.2222222222222
"250","American Crow","Corvus brachyrhynchos",2005,8,"chatham",49,48.4848484848485
"251","American Crow","Corvus brachyrhynchos",2005,9,"chatham",15,-69.3877551020408
"252","American Crow","Corvus brachyrhynchos",2005,10,"chatham",13,-13.3333333333333
"253","American Crow","Corvus brachyrhynchos",2005,11,"chatham",17,30.7692307692308
"254","American Crow","Corvus brachyrhynchos",2005,12,"chatham",19,11.7647058823529
"255","American Crow","Corvus brachyrhynchos",2005,13,"chatham",15,-21.0526315789474
"256","American Crow","Corvus brachyrhynchos",2005,14,"chatham",11,-26.6666666666667
"257","American Crow","Corvus brachyrhynchos",2006,1,"chatham",47,327.272727272727
"258","American Crow","Corvus brachyrhynchos",2006,2,"chatham",19,-59.5744680851064
"259","American Crow","Corvus brachyrhynchos",2006,3,"chatham",11,-42.1052631578947
"260","American Crow","Corvus brachyrhynchos",2006,4,"chatham",43,290.909090909091
"261","American Crow","Corvus brachyrhynchos",2006,5,"chatham",48,11.6279069767442
"262","American Crow","Corvus brachyrhynchos",2006,6,"chatham",38,-20.8333333333333
"263","American Crow","Corvus brachyrhynchos",2006,7,"chatham",20,-47.3684210526316
"264","American Crow","Corvus brachyrhynchos",2006,8,"chatham",32,60
"265","American Crow","Corvus brachyrhynchos",2006,9,"chatham",26,-18.75
"266","American Crow","Corvus brachyrhynchos",2006,10,"chatham",17,-34.6153846153846
"267","American Crow","Corvus brachyrhynchos",2006,11,"chatham",18,5.88235294117647
"268","American Crow","Corvus brachyrhynchos",2006,12,"chatham",34,88.8888888888889
"269","American Crow","Corvus brachyrhynchos",2006,13,"chatham",28,-17.6470588235294
"270","American Crow","Corvus brachyrhynchos",2006,14,"chatham",17,-39.2857142857143
"271","American Crow","Corvus brachyrhynchos",2007,1,"chatham",24,41.1764705882353
"272","American Crow","Corvus brachyrhynchos",2007,2,"chatham",34,41.6666666666667
"273","American Crow","Corvus brachyrhynchos",2007,3,"chatham",8,-76.4705882352941
"274","American Crow","Corvus brachyrhynchos",2007,4,"chatham",33,312.5
"275","American Crow","Corvus brachyrhynchos",2007,5,"chatham",48,45.4545454545455
"276","American Crow","Corvus brachyrhynchos",2007,6,"chatham",30,-37.5
"277","American Crow","Corvus brachyrhynchos",2007,7,"chatham",26,-13.3333333333333
"278","American Crow","Corvus brachyrhynchos",2007,8,"chatham",29,11.5384615384615
"279","American Crow","Corvus brachyrhynchos",2007,9,"chatham",45,55.1724137931034
"280","American Crow","Corvus brachyrhynchos",2007,10,"chatham",17,-62.2222222222222
"281","American Crow","Corvus brachyrhynchos",2007,11,"chatham",37,117.647058823529
"282","American Crow","Corvus brachyrhynchos",2007,12,"chatham",23,-37.8378378378378
"283","American Crow","Corvus brachyrhynchos",2007,13,"chatham",15,-34.7826086956522
"284","American Crow","Corvus brachyrhynchos",2007,14,"chatham",15,0
"285","American Crow","Corvus brachyrhynchos",2008,1,"chatham",35,133.333333333333
"286","American Crow","Corvus brachyrhynchos",2008,2,"chatham",35,0
"287","American Crow","Corvus brachyrhynchos",2008,3,"chatham",6,-82.8571428571429
"288","American Crow","Corvus brachyrhynchos",2008,4,"chatham",27,350
"289","American Crow","Corvus brachyrhynchos",2008,5,"chatham",42,55.5555555555556
"290","American Crow","Corvus brachyrhynchos",2008,6,"chatham",36,-14.2857142857143
"291","American Crow","Corvus brachyrhynchos",2008,7,"chatham",24,-33.3333333333333
"292","American Crow","Corvus brachyrhynchos",2008,8,"chatham",32,33.3333333333333
"293","American Crow","Corvus brachyrhynchos",2008,9,"chatham",48,50
"294","American Crow","Corvus brachyrhynchos",2008,10,"chatham",14,-70.8333333333333
"295","American Crow","Corvus brachyrhynchos",2008,11,"chatham",32,128.571428571429
"296","American Crow","Corvus brachyrhynchos",2008,12,"chatham",18,-43.75
"297","American Crow","Corvus brachyrhynchos",2008,13,"chatham",34,88.8888888888889
"298","American Crow","Corvus brachyrhynchos",2008,14,"chatham",18,-47.0588235294118
"299","American Crow","Corvus brachyrhynchos",2009,1,"chatham",7,-61.1111111111111
"300","American Crow","Corvus brachyrhynchos",2009,2,"chatham",21,200
"301","American Crow","Corvus brachyrhynchos",2009,3,"chatham",5,-76.1904761904762
"302","American Crow","Corvus brachyrhynchos",2009,4,"chatham",35,600
"303","American Crow","Corvus brachyrhynchos",2009,5,"chatham",58,65.7142857142857
"304","American Crow","Corvus brachyrhynchos",2009,6,"chatham",54,-6.89655172413793
"305","American Crow","Corvus brachyrhynchos",2009,7,"chatham",30,-44.4444444444444
"306","American Crow","Corvus brachyrhynchos",2009,8,"chatham",29,-3.33333333333333
"307","American Crow","Corvus brachyrhynchos",2009,9,"chatham",54,86.2068965517241
"308","American Crow","Corvus brachyrhynchos",2009,10,"chatham",16,-70.3703703703704
"309","American Crow","Corvus brachyrhynchos",2009,11,"chatham",26,62.5
"310","American Crow","Corvus brachyrhynchos",2009,12,"chatham",23,-11.5384615384615
"311","American Crow","Corvus brachyrhynchos",2009,13,"chatham",58,152.173913043478
"312","American Crow","Corvus brachyrhynchos",2009,14,"chatham",27,-53.448275862069
"313","American Crow","Corvus brachyrhynchos",2010,1,"chatham",20,-25.9259259259259
"314","American Crow","Corvus brachyrhynchos",2010,2,"chatham",20,0
"315","American Crow","Corvus brachyrhynchos",2010,3,"chatham",13,-35
"316","American Crow","Corvus brachyrhynchos",2010,4,"chatham",32,146.153846153846
"317","American Crow","Corvus brachyrhynchos",2010,5,"chatham",36,12.5
"318","American Crow","Corvus brachyrhynchos",2010,6,"chatham",45,25
"319","American Crow","Corvus brachyrhynchos",2010,7,"chatham",25,-44.4444444444444
"320","American Crow","Corvus brachyrhynchos",2010,8,"chatham",21,-16
"321","American Crow","Corvus brachyrhynchos",2010,9,"chatham",20,-4.76190476190476
"322","American Crow","Corvus brachyrhynchos",2010,10,"chatham",28,40
"323","American Crow","Corvus brachyrhynchos",2010,11,"chatham",28,0
"324","American Crow","Corvus brachyrhynchos",2010,13,"chatham",34,21.4285714285714
"325","American Crow","Corvus brachyrhynchos",2011,1,"chatham",19,-44.1176470588235
"326","American Crow","Corvus brachyrhynchos",2011,2,"chatham",13,-31.5789473684211
"327","American Crow","Corvus brachyrhynchos",2011,3,"chatham",10,-23.0769230769231
"328","American Crow","Corvus brachyrhynchos",2011,4,"chatham",34,240
"329","American Crow","Corvus brachyrhynchos",2011,5,"chatham",54,58.8235294117647
"330","American Crow","Corvus brachyrhynchos",2011,7,"chatham",24,-55.5555555555556
"331","American Crow","Corvus brachyrhynchos",2011,8,"chatham",17,-29.1666666666667
"332","American Crow","Corvus brachyrhynchos",2011,9,"chatham",24,41.1764705882353
"333","American Crow","Corvus brachyrhynchos",2011,10,"chatham",22,-8.33333333333333
"334","American Crow","Corvus brachyrhynchos",2011,11,"chatham",32,45.4545454545455
"335","American Crow","Corvus brachyrhynchos",2011,13,"chatham",33,3.125
"336","American Crow","Corvus brachyrhynchos",2012,1,"chatham",61,84.8484848484848
"337","American Crow","Corvus brachyrhynchos",2012,2,"chatham",21,-65.5737704918033
"338","American Crow","Corvus brachyrhynchos",2012,3,"chatham",11,-47.6190476190476
"339","American Crow","Corvus brachyrhynchos",2012,4,"chatham",34,209.090909090909
"340","American Crow","Corvus brachyrhynchos",2012,5,"chatham",39,14.7058823529412
"341","American Crow","Corvus brachyrhynchos",2012,7,"chatham",33,-15.3846153846154
"342","American Crow","Corvus brachyrhynchos",2012,8,"chatham",47,42.4242424242424
"343","American Crow","Corvus brachyrhynchos",2012,9,"chatham",19,-59.5744680851064
"344","American Crow","Corvus brachyrhynchos",2012,10,"chatham",18,-5.26315789473684
"345","American Crow","Corvus brachyrhynchos",2012,11,"chatham",27,50
"346","American Crow","Corvus brachyrhynchos",2012,13,"chatham",48,77.7777777777778
"347","American Crow","Corvus brachyrhynchos",2013,1,"chatham",29,-39.5833333333333
"348","American Crow","Corvus brachyrhynchos",2013,2,"chatham",18,-37.9310344827586
"349","American Crow","Corvus brachyrhynchos",2013,3,"chatham",12,-33.3333333333333
"350","American Crow","Corvus brachyrhynchos",2013,4,"chatham",33,175
"351","American Crow","Corvus brachyrhynchos",2013,5,"chatham",56,69.6969696969697
"352","American Crow","Corvus brachyrhynchos",2013,7,"chatham",31,-44.6428571428571
"353","American Crow","Corvus brachyrhynchos",2013,8,"chatham",48,54.8387096774194
"354","American Crow","Corvus brachyrhynchos",2013,9,"chatham",20,-58.3333333333333
"355","American Crow","Corvus brachyrhynchos",2013,10,"chatham",18,-10
"356","American Crow","Corvus brachyrhynchos",2013,11,"chatham",15,-16.6666666666667
"357","American Crow","Corvus brachyrhynchos",2013,13,"chatham",53,253.333333333333
"358","American Crow","Corvus brachyrhynchos",2014,1,"chatham",28,-47.1698113207547
"359","American Crow","Corvus brachyrhynchos",2014,2,"chatham",23,-17.8571428571429
"360","American Crow","Corvus brachyrhynchos",2014,3,"chatham",20,-13.0434782608696
"361","American Crow","Corvus brachyrhynchos",2014,4,"chatham",30,50
"362","American Crow","Corvus brachyrhynchos",2014,5,"chatham",47,56.6666666666667
"363","American Crow","Corvus brachyrhynchos",2014,7,"chatham",28,-40.4255319148936
"364","American Crow","Corvus brachyrhynchos",2014,8,"chatham",44,57.1428571428571
"365","American Crow","Corvus brachyrhynchos",2014,9,"chatham",35,-20.4545454545455
"366","American Crow","Corvus brachyrhynchos",2014,13,"chatham",43,22.8571428571429
"367","American Crow","Corvus brachyrhynchos",2014,14,"chatham",17,-60.4651162790698
"368","American Crow","Corvus brachyrhynchos",2015,1,"chatham",30,76.4705882352941
"369","American Crow","Corvus brachyrhynchos",2015,2,"chatham",22,-26.6666666666667
"370","American Crow","Corvus brachyrhynchos",2015,3,"chatham",6,-72.7272727272727
"371","American Crow","Corvus brachyrhynchos",2015,4,"chatham",27,350
"372","American Crow","Corvus brachyrhynchos",2015,5,"chatham",37,37.037037037037
"373","American Crow","Corvus brachyrhynchos",2015,7,"chatham",19,-48.6486486486487
"374","American Crow","Corvus brachyrhynchos",2015,8,"chatham",36,89.4736842105263
"375","American Crow","Corvus brachyrhynchos",2015,9,"chatham",15,-58.3333333333333
"376","American Crow","Corvus brachyrhynchos",2015,10,"chatham",14,-6.66666666666667
"377","American Crow","Corvus brachyrhynchos",2015,13,"chatham",55,292.857142857143
"378","American Crow","Corvus brachyrhynchos",2015,14,"chatham",16,-70.9090909090909
"379","American Crow","Corvus brachyrhynchos",2016,1,"chatham",28,75
"380","American Crow","Corvus brachyrhynchos",2016,2,"chatham",21,-25
"381","American Crow","Corvus brachyrhynchos",2016,3,"chatham",7,-66.6666666666667
"382","American Crow","Corvus brachyrhynchos",2016,4,"chatham",35,400
"383","American Crow","Corvus brachyrhynchos",2016,5,"chatham",40,14.2857142857143
"384","American Crow","Corvus brachyrhynchos",2016,7,"chatham",32,-20
"385","American Crow","Corvus brachyrhynchos",2016,8,"chatham",30,-6.25
"386","American Crow","Corvus brachyrhynchos",2016,9,"chatham",16,-46.6666666666667
"387","American Crow","Corvus brachyrhynchos",2016,10,"chatham",19,18.75
